INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10400043	1	4	0	43	0	418	3	-1	-1	八卦劈水大刀	30	-1	未使用	1150	920	150	3	3	-1	-1	Broadsword1_12	刀斧类	-1	0	1	287	287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	35	1	1	0	0	-1	0	0	0	-1	-1
10400044	1	4	0	44	0	428	3	-1	-1	亮银鸳鸯大斧	40	-1	未使用	1780	1424	162	3	3	-1	-1	Broadsword1_15	刀斧类	-1	0	1	373	373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	45	2	2	0	0	-1	0	0	0	-1	-1
10400045	1	4	0	45	0	429	3	-1	-1	五龙逐日大刀	50	-1	未使用	2700	2160	175	3	3	-1	-1	Broadsword2_4	刀斧类	-1	0	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	55	2	2	0	0	-1	0	0	0	-1	-1
10400046	1	4	0	46	0	434	3	-1	-1	锯齿狼牙板门大刀	60	-1	未使用	3850	3080	187	3	3	-1	-1	Broadsword2_9	刀斧类	-1	0	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	65	2	2	0	0	-1	0	0	0	-1	-1
10400047	1	4	0	47	0	427	3	-1	-1	金雀开山大斧	70	-1	未使用	5570	4456	200	3	3	-1	-1	Broadsword2_13	刀斧类	-1	0	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	75	3	3	0	0	-1	0	0	0	-1	-1
10400048	1	4	0	48	0	441	3	-1	-1	神木匿月大刀	80	-1	未使用	7450	5960	212	3	3	-1	-1	Broadsword3_3	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	3	3	0	0	-1	0	0	0	-1	-1
10400049	1	4	0	49	0	449	3	-1	-1	巨佛吞日大刀	90	-1	未使用	9950	7960	225	3	3	-1	-1	Broadsword3_7	刀斧类	-1	0	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	4	4	0	0	-1	0	0	0	-1	-1
10400050	1	4	0	50	0	453	3	-1	-1	金纂穿云	100	-1	未使用	16000	12800	237	3	3	-1	-1	Broadsword3_12	刀斧类	-1	0	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	105	4	4	0	0	-1	0	0	0	-1	-1
10400051	1	4	0	51	0	72	3	-1	-1	任务装1	10	-1	未使用	180	144	125	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	117	117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	15	3	3	0	0	-1	0	0	0	-1	-1
10400052	1	4	0	52	0	420	3	-1	-1	上玄	20	-1	未使用	540	432	137	3	3	-1	-1	Broadsword1_9	刀斧类	-1	0	1	287	287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	30	3	3	0	0	-1	0	0	0	-1	-1
10400053	1	4	0	53	0	77	3	-1	-1	任务装3	30	-1	未使用	1150	920	150	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	287	287	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	35	3	3	0	0	-1	0	0	0	-1	-1
10400054	1	4	0	54	0	426	3	-1	-1	梵日	40	-1	未使用	1780	1424	162	3	3	-1	-1	Broadsword2_1	刀斧类	-1	0	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	50	4	4	0	0	-1	0	0	0	-1	-1
10400055	1	4	0	55	0	119	3	-1	-1	任务装5	50	-1	未使用	2700	2160	175	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	55	4	4	0	0	-1	0	0	0	-1	-1
10400056	1	4	0	56	0	85	3	-1	-1	任务装6	60	-1	未使用	3850	3080	187	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	65	4	4	0	0	-1	0	0	0	-1	-1
10400057	1	4	0	57	0	61	3	-1	-1	任务装7	70	-1	未使用	5570	4456	200	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	75	4	4	0	0	-1	0	0	0	-1	-1
10400058	1	4	0	58	0	104	3	-1	-1	任务装8	80	-1	未使用	7450	5960	212	3	3	-1	-1	Broadsword4_10	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	4	4	0	0	-1	0	0	0	-1	-1
10400059	1	4	0	59	0	428	3	-1	-1	普洱刀	35	-1	用地火乌金打制而成，凛凛然有肃杀之气，直捣幽冥。#r#c00FF00装备后提升（力量）	1000	800	162	3	3	-1	-1	Broadsword1_12	刀斧类	-1	0	1	373	373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	40	1	1	0	0	-1	0	0	0	-1	-1
10400060	1	4	0	60	0	411	3	-1	-1	辕门卫士大刀	1	-1	辕门卫士使用的普通大刀，做工粗糙。#r#c00FF00装备后提升（外功攻击）	1000	800	125	3	3	-1	-1	Broadsword1_2	刀斧类	-1	0	1	75	75	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	6	1	1	0	0	-1	0	0	0	-1	-1
10400061	1	4	0	61	0	415	3	-1	-1	金背砍山刀	13	-1	砍山刀，有金色花纹装饰刀背，故此得名。#r#c00FF00装备后提升（体力、身法）	1000	800	137	3	3	-1	-1	Broadsword1_8	刀斧类	-1	0	1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	23	2	2	0	0	-1	0	0	0	-1	-1
10400062	1	4	0	62	0	423	3	-1	-1	嵩阳雁翎刀	18	-1	嵩阳出产的雁翎刀，刀刃锋利，杀气渐现。#r#c00FF00装备后提升（外功攻击、体力）	1000	800	137	3	3	-1	-1	Broadsword1_13	刀斧类	-1	0	1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	23	2	2	0	0	-1	0	0	0	-1	-1
10400063	1	4	0	63	0	418	3	-1	-1	刽子手	30	-1	刽子手专用大刀，刀刃锋利，杀气漫天。#r#c00FF00装备后提升（力量、身法）	1000	800	162	3	3	-1	-1	Broadsword1_12	刀斧类	-1	0	1	373	373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	40	2	2	0	0	-1	0	0	0	-1	-1
10400064	1	4	0	64	0	428	3	-1	-1	狼人夺粮刀	40	-1	狼人专用夺粮的兵器，柄长刀大，可横扫千军。#r#c00FF00装备后提升（力量、体力）	1000	800	175	3	3	-1	-1	Broadsword1_15	刀斧类	-1	0	1	373	373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	45	2	2	0	0	-1	0	0	0	-1	-1
10400065	1	4	0	65	0	421	3	-1	-1	圆月弯刀	55	-1	圆月村的铸造师所铸的弯刀，杀人于无形。#r#c00FF00装备后提升（体力、身法）	1000	800	187	3	3	-1	-1	Broadsword2_2	刀斧类	-1	0	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	60	2	2	0	0	-1	0	0	0	-1	-1
10400066	1	4	0	66	0	436	3	-1	-1	丛林劈山斧	67	-1	斧力惊人，可开林劈山。#r#c00FF00装备后提升（力量）	1000	800	200	3	3	-1	-1	Broadsword2_8	刀斧类	-1	0	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	72	1	1	0	0	-1	0	0	0	-1	-1
10400067	1	4	0	67	0	435	3	-1	-1	快意刀	72	-1	快意江湖的侠士常用的佩刀。#r#c00FF00装备后提升（会心、力量、体力）	1000	800	212	3	3	-1	-1	Broadsword2_16	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	82	3	3	0	0	-1	0	0	0	-1	-1
10400068	1	4	0	68	0	441	3	-1	-1	精制玄铁大刀	78	-1	精制玄铁所铸大刀，威力惊人。#r#c00FF00装备后提升（身法）	1000	800	212	3	3	-1	-1	Broadsword3_4	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	83	1	1	0	0	-1	0	0	0	-1	-1
10400069	1	4	0	69	0	454	3	-1	-1	复仇之刃	82	-1	复仇者常用的兵刃，据说适于偷袭。#r#c00FF00装备后提升（会心、力量）	1000	800	225	3	3	-1	-1	Broadsword3_11	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	87	2	2	0	0	-1	0	0	0	-1	-1
10400070	1	4	0	70	0	448	3	-1	-1	九凤朝阳刀	87	-1	精钢制成的大刀，挥舞如九凤朝阳，曾为名将所用。#r#c00FF00装备后提升（火攻击、身法）	1000	800	225	3	3	-1	-1	Broadsword3_8	刀斧类	-1	0	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	97	2	2	0	0	-1	0	0	0	-1	-1
10400071	1	4	0	71	0	438	3	-1	-1	八卦金纂开山钺	94	-1	传说程咬金所使用的兵刃，上刻八卦图案，挥动起来，虎虎生威，威力无比。#r#c00FF00装备后提升（玄攻击）	1000	800	237	3	3	-1	-1	Broadsword2_14	刀斧类	-1	0	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	104	1	1	0	0	-1	0	0	0	-1	-1
10400072	1	4	0	72	0	451	3	-1	-1	沉水龙雀刀	98	-1	刀身采光流动、寒气逼人，刃如霜雪，可斩上古神兽龙雀。#r#c00FF00装备后提升（会心、身法）	1000	800	237	3	3	-1	-1	Broadsword3_13	刀斧类	-1	0	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	103	2	2	0	0	-1	0	0	0	-1	-1
10400073	1	4	0	73	0	453	3	-1	-1	战神	98	-1	刀身透出森森鬼气，有着摄人心魄的魔力。#r#c00FF00装备后提升（会心、力量）	1000	800	237	3	3	-1	-1	Broadsword3_12	刀斧类	-1	0	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	108	2	2	0	0	-1	0	0	0	-1	-1
10400074	1	4	0	74	0	691	2	141	0	秦武·焚天	75	-1	梦回秦宫朝天阙，百万旌旗撼古今！相传始皇帝为征讨天下所铸装备。	3850	3080	255	3	3	-1	-1	Kangxingzhuang_7	刀斧类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	85	4	4	0	0	-1	0	0	1	-1	-1
10400075	1	4	0	75	0	692	2	142	0	秦魂·末日	85	-1	风雷怒卷千古帝，俯览人间已千年！相传自始皇陵中自行破土而出的装备。	5570	4456	255	3	3	-1	-1	Kangxingzhuang_8	刀斧类	-1	0	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	4	4	0	0	-1	0	0	1	-1	-1
10401001	1	4	1	1	0	367	3	-1	-1	鸣沙长枪	15	-1	杨文广赠送的长枪，上面刻有敦煌鸣沙山的风景#r#c54FF00装备后提升（外功攻击、会心、力量）	200	160	125	3	3	-1	-1	Spear1_3	枪棒类	-1	0	1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	20	3	3	0	0	-1	0	0	0	-1	-1
10401002	1	4	1	2	0	398	2	126	0	燕侯·戮	50	-1	燕侯尚武，随葬兵器众多，皆以“候舞”铭之。	540	432	150	3	3	-1	-1	Spear3_2	枪棒类	-1	0	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	60	3	3	0	0	-1	0	0	1	-1	-1
10401003	1	4	1	3	0	404	2	127	0	皓灵·风炀	60	-1	西方白帝，白招矩之神也。道教尊为“白帝皓灵皇老七炁天君”。	1150	920	185	3	3	-1	-1	Spear3_8	枪棒类	-1	0	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	70	3	3	0	0	-1	0	0	1	-1	-1
10401004	1	4	1	4	0	406	2	128	0	赤炼·霸王	70	-1	相传赤霄于月圆之夜，以自身精气为引，月之精华为器，铸成神兵，称曰“赤炼”。	1780	1424	235	3	3	-1	-1	Spear3_10	枪棒类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	80	4	4	0	0	-1	0	0	1	-1	-1
10401005	1	4	1	5	0	383	3	-1	-1	盘龙大枪	50	-1	未使用	2700	2160	175	3	3	-1	-1	Spear2_3	枪棒类	-1	0	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	55	2	2	0	0	-1	0	0	0	-1	-1
10401006	1	4	1	6	0	389	3	-1	-1	三股金刚马叉	60	-1	未使用	3850	3080	187	3	3	-1	-1	Spear2_9	枪棒类	-1	0	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	65	2	2	0	0	-1	0	0	0	-1	-1
10401007	1	4	1	7	0	394	3	-1	-1	五股烈焰马叉	70	-1	未使用	5570	4456	200	3	3	-1	-1	Spear2_14	枪棒类	-1	0	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	75	3	3	0	0	-1	0	0	0	-1	-1
10401008	1	4	1	8	0	399	3	-1	-1	七星噬魂马叉	80	-1	未使用	7450	5960	212	3	3	-1	-1	Spear3_3	枪棒类	-1	0	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	85	3	3	0	0	-1	0	0	0	-1	-1
10401009	1	4	1	9	0	403	3	-1	-1	龙吟凤啸大枪	90	-1	未使用	9950	7960	225	3	3	-1	-1	Spear3_7	枪棒类	-1	0	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	4	4	0	0	-1	0	0	0	-1	-1
10401010	1	4	1	10	0	408	3	-1	-1	破月大枪	100	-1	未使用	16000	12800	237	3	3	-1	-1	Spear3_12	枪棒类	-1	0	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	105	4	4	0	0	-1	0	0	0	-1	-1
