INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
6229	«‡–∑±¶±¶	622	45	9	0	1	10	10	684	250000	-1	-1	726	900000	661	300000	702	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	50	500	100	150	200	7200000	6220
6230	≥…ƒÍ¥Û’¢–∑	623	55	9	0	0	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6231	±‰“Ï¥Û’¢–∑	623	55	9	1	0	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6232	±‰“Ï¥Û’¢–∑	623	55	9	1	0	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6233	±‰“Ï¥Û’¢–∑	623	55	9	1	0	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6234	±‰“Ï¥Û’¢–∑	623	55	9	1	0	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6239	¥Û’¢–∑±¶±¶	623	55	9	0	1	10	10	684	300000	-1	-1	726	900000	661	350000	702	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	50	500	100	150	200	7200000	6230
6240	≥…ƒÍ≥±–––∑	624	65	9	0	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6241	±‰“Ï≥±–––∑	624	65	9	1	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6242	±‰“Ï≥±–––∑	624	65	9	1	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6243	±‰“Ï≥±–––∑	624	65	9	1	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6244	±‰“Ï≥±–––∑	624	65	9	1	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6245	±‰“Ï≥±–––∑	624	65	9	1	0	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6249	≥±–––∑±¶±¶	624	65	9	0	1	10	10	684	350000	-1	-1	726	900000	661	400000	702	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	50	500	100	150	200	7200000	6240
6250	≥…ƒÍ»ﬁÚ¸–∑	625	75	9	0	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6251	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6252	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6253	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6254	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6255	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6256	±‰“Ï»ﬁÚ¸–∑	625	75	9	1	0	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6259	»ﬁÚ¸–∑±¶±¶	625	75	9	0	1	10	10	684	400000	-1	-1	726	900000	661	450000	702	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	50	500	100	150	200	7200000	6250
6260	≥…ƒÍ∑€µ˚	626	5	9	0	0	100	10	700	200000	-1	-1	704	900000	712	400000	660	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	6260
6261	±‰“Ï∑€µ˚	626	5	9	1	0	100	10	700	200000	-1	-1	704	900000	712	400000	660	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	200	150	100	50	7200000	6260
6262	±‰“Ï∑€µ˚	626	5	9	1	0	100	10	700	200000	-1	-1	704	900000	712	400000	660	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	200	150	100	50	7200000	6260
6269	∑€µ˚±¶±¶	626	5	9	0	1	100	10	700	200000	-1	-1	704	900000	712	400000	660	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	6260
6270	≥…ƒÍ∞ﬂµ˚	627	45	9	0	0	100	10	700	250000	-1	-1	704	900000	712	450000	660	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	6270
6271	±‰“Ï∞ﬂµ˚	627	45	9	1	0	100	10	700	250000	-1	-1	704	900000	712	450000	660	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	200	150	100	50	7200000	6270
6272	±‰“Ï∞ﬂµ˚	627	45	9	1	0	100	10	700	250000	-1	-1	704	900000	712	450000	660	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	200	150	100	50	7200000	6270
6273	±‰“Ï∞ﬂµ˚	627	45	9	1	0	100	10	700	250000	-1	-1	704	900000	712	450000	660	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	200	150	100	50	7200000	6270
6279	∞ﬂµ˚±¶±¶	627	45	9	0	1	100	10	700	250000	-1	-1	704	900000	712	450000	660	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	6270
6280	≥…ƒÍæÓµ˚	628	55	9	0	0	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6281	±‰“ÏæÓµ˚	628	55	9	1	0	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6282	±‰“ÏæÓµ˚	628	55	9	1	0	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6283	±‰“ÏæÓµ˚	628	55	9	1	0	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6284	±‰“ÏæÓµ˚	628	55	9	1	0	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6289	æÓµ˚±¶±¶	628	55	9	0	1	100	10	700	300000	-1	-1	704	900000	712	500000	660	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	6280
6290	≥…ƒÍª∑µ˚	629	65	9	0	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6291	±‰“Ïª∑µ˚	629	65	9	1	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6292	±‰“Ïª∑µ˚	629	65	9	1	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6293	±‰“Ïª∑µ˚	629	65	9	1	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6294	±‰“Ïª∑µ˚	629	65	9	1	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6295	±‰“Ïª∑µ˚	629	65	9	1	0	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6299	ª∑µ˚±¶±¶	629	65	9	0	1	100	10	700	350000	-1	-1	704	900000	712	550000	660	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	6290
6300	≥…ƒÍ∑ÔŒ≤µ˚	630	75	9	0	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6301	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6302	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6303	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6304	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6305	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6306	±‰“Ï∑ÔŒ≤µ˚	630	75	9	1	0	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6309	∑ÔŒ≤µ˚±¶±¶	630	75	9	0	1	100	10	700	400000	-1	-1	704	900000	712	600000	660	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	6300
6310	≥…ƒÍŒœ≈£	631	5	9	0	0	100	10	686	900000	-1	-1	656	400000	728	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	200	500	150	100	50	7200000	6310
6311	±‰“ÏŒœ≈£	631	5	9	1	0	100	10	686	900000	-1	-1	656	400000	728	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	200	500	150	100	50	7200000	6310
6312	±‰“ÏŒœ≈£	631	5	9	1	0	100	10	686	900000	-1	-1	656	400000	728	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	200	500	150	100	50	7200000	6310
6319	Œœ≈£±¶±¶	631	5	9	0	1	100	10	686	900000	-1	-1	656	400000	728	250000	716	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	200	500	150	100	50	7200000	6310
6320	≥…ƒÍ◊≥Œœ≈£	632	45	9	0	0	100	10	686	900000	-1	-1	656	450000	728	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	200	500	150	100	50	7200000	6320
6321	±‰“Ï◊≥Œœ≈£	632	45	9	1	0	100	10	686	900000	-1	-1	656	450000	728	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	200	500	150	100	50	7200000	6320
6322	±‰“Ï◊≥Œœ≈£	632	45	9	1	0	100	10	686	900000	-1	-1	656	450000	728	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	200	500	150	100	50	7200000	6320
6323	±‰“Ï◊≥Œœ≈£	632	45	9	1	0	100	10	686	900000	-1	-1	656	450000	728	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	200	500	150	100	50	7200000	6320
6329	◊≥Œœ≈£±¶±¶	632	45	9	0	1	100	10	686	900000	-1	-1	656	450000	728	300000	716	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	200	500	150	100	50	7200000	6320
6330	≥…ƒÍ’‰Œœ≈£	633	55	9	0	0	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6331	±‰“Ï’‰Œœ≈£	633	55	9	1	0	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6332	±‰“Ï’‰Œœ≈£	633	55	9	1	0	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6333	±‰“Ï’‰Œœ≈£	633	55	9	1	0	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6334	±‰“Ï’‰Œœ≈£	633	55	9	1	0	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1193	1723	1060	1060	1193	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6339	’‰Œœ≈£±¶±¶	633	55	9	0	1	100	10	686	900000	-1	-1	656	500000	728	350000	716	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	200	500	150	100	50	7200000	6330
6340	≥…ƒÍ≥¨Œœ≈£	634	65	9	0	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6341	±‰“Ï≥¨Œœ≈£	634	65	9	1	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1012	1462	899	899	1012	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6342	±‰“Ï≥¨Œœ≈£	634	65	9	1	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1069	1544	950	950	1069	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6343	±‰“Ï≥¨Œœ≈£	634	65	9	1	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1126	1627	1001	1001	1126	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6344	±‰“Ï≥¨Œœ≈£	634	65	9	1	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1184	1710	1052	1052	1184	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6345	±‰“Ï≥¨Œœ≈£	634	65	9	1	0	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1241	1793	1103	1103	1241	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6349	≥¨Œœ≈£±¶±¶	634	65	9	0	1	100	10	686	900000	-1	-1	656	550000	728	400000	716	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	200	500	150	100	50	7200000	6340
6350	≥…ƒÍ…ÒŒœ≈£	635	75	9	0	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6351	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1041	1504	925	925	1041	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6352	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1090	1575	969	969	1090	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6353	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1140	1647	1013	1013	1140	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6354	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1190	1719	1057	1057	1190	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6355	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1239	1790	1102	1102	1239	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6356	±‰“Ï…ÒŒœ≈£	635	75	9	1	0	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1289	1862	1146	1146	1289	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6359	…ÒŒœ≈£±¶±¶	635	75	9	0	1	100	10	686	900000	-1	-1	656	600000	728	450000	716	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	200	500	150	100	50	7200000	6350
6360	≥…ƒÍ∂æ–´	636	5	9	0	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	500	50	150	200	7200000	6360
6361	±‰“Ï∂æ–´	636	5	9	1	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1402	1186	755	970	755	846	930	972	1099	1269	100	500	50	150	200	7200000	6360
6362	±‰“Ï∂æ–´	636	5	9	1	0	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1585	1341	853	1097	853	846	930	972	1099	1269	100	500	50	150	200	7200000	6360
6369	∂æ–´±¶±¶	636	5	9	0	1	10	10	694	200000	-1	-1	659	900000	726	400000	704	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	500	50	150	200	7200000	6360
6370	≥…ƒÍ¡È–´	637	45	9	0	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	500	50	150	200	7200000	6370
6371	±‰“Ï¡È–´	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1399	1184	753	969	753	948	1042	1090	1232	1422	100	500	50	150	200	7200000	6370
6372	±‰“Ï¡È–´	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1527	1292	822	1057	822	948	1042	1090	1232	1422	100	500	50	150	200	7200000	6370
6373	±‰“Ï¡È–´	637	45	9	1	0	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1654	1399	890	1145	890	948	1042	1090	1232	1422	100	500	50	150	200	7200000	6370
6379	¡È–´±¶±¶	637	45	9	0	1	10	10	694	250000	-1	-1	659	900000	726	450000	704	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	500	50	150	200	7200000	6370
6380	≥…ƒÍ’‰–´	638	55	9	0	0	10	10	694	300000	-1	-1	659	900000	726	500000	704	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	6380
